Opportunity ID,Lost Stage,Country,Close Stage,Channel,Drop,Gender,Close Date,Campus,Interest,Format
0065J00000E3rbc,Personal Interview,Spain,Closed lost,Social,False,Female,2023-03-13,RMT,WD,FT
0065J00000E3rmL,,Spain,ISA won on account,,False,Male,2023-03-28,BCN,DA,FT
0065J00000E3snK,Student Agreement,Spain,Closed lost,,False,Female,2023-03-27,BCN,WD,PT
0065J00000E3thr,Student Agreement,Spain,Closed lost,Organic Search,False,,2023-04-11,MAD,WD,FT
0065J00000E44Cw,Personal Interview,Spain,Closed lost,Organic Search,False,Male,2023-06-05,MAD,WD,PT
0065J00000E44mG,,Spain,ISA won on account,Direct,False,Male,2023-03-22,MAD,UX,FT
0065J00000E45fL,,Spain,Paid Deposit,Direct,False,Male,2023-03-27,MAD,DA,FT
0065J00000E45ln,Personal Interview,Spain,Closed lost,Organic Search,False,,2023-05-17,BCN,DA,PT
0065J00000E45n5,Personal Interview,Spain,Closed lost,Social,False,,2023-05-17,BCN,DA,PT
0065J00000E45nj,Personal Interview,Spain,Closed lost,Organic Search,False,,2023-05-17,RMT,DA,FT
0065J00000E47H1,,Spain,ISA won on account,,False,Male,2023-03-30,RMT,,FT
0065J00000E49lN,,Spain,Paid Deposit,Organic Search,False,Male,2023-05-02,RMT,WD,FT
0065J00000E4A61,Technical Interview,Spain,Closed lost,Email,False,,2023-05-30,RMT,DA,PT
0065J00000E4A6k,Technical Interview,Spain,Closed lost,Other,False,Male,2023-05-04,BCN,UX,PT
0065J00000E4ChZ,Technical Interview,Spain,Closed lost,Organic Search,False,,2023-05-30,MAD,UX,FT
0065J00000E4Cnm,Technical Interview,Spain,Closed lost,Other,False,,2023-04-11,MAD,WD,FT
0065J00000E4EjB,Personal Interview,Spain,Closed lost,Organic Search,False,,2023-04-19,RMT,WD,PT
0065J00000E4GXJ,,Spain,Paid Deposit,Direct,False,Female,2023-04-18,RMT,DA,FT
0065J00000E4GYH,Personal Interview,Spain,Closed lost,Paid Search,False,,2023-04-04,RMT,DA,PT
0065J00000E4H5Q,Personal Interview,Spain,Closed lost,,False,Male,2023-05-17,RMT,WD,FT
0065J000009Df8l,Student Agreement,Spain,Closed lost,Organic Search,False,Female,2022-01-10,BCN,UX,FT
0065J000009DhKq,Personal Interview,Spain,Closed lost,Organic Search,False,Male,2022-04-06,BCN,WD,PT
0065J000009EDr9,Personal Interview,Spain,Closed lost,Other,False,,2022-02-04,RMT,WD,PT
0065J000009EPrU,,Spain,Paid Deposit,Organic Search,False,Male,2022-02-04,MAD,WD,FT
0065J000009EkMJ,Technical Interview,Spain,Closed lost,,False,Male,2022-03-21,RMT,WD,PT
0065J000009F0xA,Student Agreement,Spain,Closed lost,Email,False,Male,2022-07-14,RMT,UX,PT
0065J000009FWLf,Personal Interview,Spain,Closed lost,Email,False,Female,2022-03-10,RMT,UX,PT
0065J00000AwXAP,Student Agreement,Spain,Closed lost,,False,Male,2022-04-01,RMT,WD,FT
0065J00000Awbfa,Re-applied,Spain,Closed lost,Paid Search,False,Female,2022-03-21,RMT,DA,FT
0065J00000AwcMP,,Spain,Paid Deposit,Paid Search,False,Female,2022-03-28,BCN,UX,FT
0065J00000AwcXw,Personal Interview,Spain,Closed lost,,False,Female,2022-03-24,MAD,UX,FT
0065J00000Awcyi,Personal Interview,Spain,Closed lost,,False,,2022-03-24,MAD,WD,FT
0065J00000Awd76,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-04-05,MAD,WD,FT
0065J00000AweXk,,Spain,Paid Deposit,Organic Search,False,Female,2022-04-11,MAD,DA,FT
0065J00000AwfVn,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-03-28,MAD,DA,FT
0065J00000Awfdh,,Spain,ISA won on account,Paid Search,False,Male,2022-04-13,BCN,WD,FT
0065J00000AwffE,Re-applied,Spain,Closed lost,Direct,False,Male,2022-04-14,MAD,WD,FT
0065J00000AwgCc,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-04-06,RMT,UX,FT
0065J00000AwgKR,Personal Interview,Spain,Closed lost,,False,,2022-04-06,BCN,UX,FT
0065J00000AwgKq,Re-applied,Spain,Closed lost,Paid Search,False,Male,2022-04-06,MAD,DA,FT
0065J00000AwgQ5,,Spain,Paid Deposit,Organic Search,False,Male,2022-04-01,RMT,WD,FT
0065J00000Awgeg,Student Agreement,Spain,Closed lost,Organic Search,False,Male,2022-04-14,MAD,WD,FT
0065J00000AwhJK,Student Agreement,Spain,Closed lost,Direct,False,Male,2022-05-09,MAD,UX,PT
0065J00000Awheh,,Spain,Paid Deposit,Direct,False,Male,2022-03-30,RMT,WD,FT
0065J00000AwhpQ,,Spain,Paid Deposit,Paid Search,False,Male,2022-04-29,RMT,DA,FT
0065J00000AwhvO,,Spain,Paid Deposit,Direct,False,Female,2022-03-25,BCN,DA,PT
0065J00000AwiE6,Personal Interview,Spain,Closed lost,,False,,2022-04-06,RMT,DA,FT
0065J00000AwjQh,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-03-23,MAD,WD,FT
0065J00000Awjcn,,Spain,Paid Deposit,Paid Search,False,Female,2022-03-28,BCN,DA,FT
0065J00000Awk64,Re-applied,Spain,Closed lost,,False,Female,2022-04-06,BCN,WD,FT
0065J00000AwkGY,,Spain,Paid Deposit,,False,Female,2022-03-29,BCN,UX,FT
0065J00000AwkJS,Personal Interview,United States,Closed lost,Organic Search,False,,2022-04-01,BCN,DA,FT
0065J00000Awl23,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-04-06,BCN,WD,PT
0065J00000AwlN1,Student Agreement,Spain,Closed lost,Paid Search,False,Male,2022-06-02,BCN,DA,FT
0065J00000AwlQP,Personal Interview,Spain,Closed lost,Direct,False,,2022-04-06,RMT,DA,FT
0065J00000AwlUq,,Spain,Paid Deposit,,False,Male,2022-04-20,BCN,DA,FT
0065J00000AwmHE,Personal Interview,Spain,Closed lost,,False,Female,2022-03-31,MAD,WD,FT
0065J00000AwoQh,,Spain,Paid Deposit,Organic Search,False,Male,2022-05-30,RMT,DA,PT
0065J00000AwojF,,Netherlands,Paid Deposit,,False,Male,2022-05-26,BCN,UX,FT
0065J00000Awors,Technical Interview,Portugal,Closed lost,Email,False,Female,2022-05-16,MAD,DA,FT
0065J00000AwpMR,,Spain,Paid Deposit,Organic Search,False,Female,2022-04-11,MAD,UX,FT
0065J00000AwqVo,,Switzerland,Paid Deposit,Organic Search,False,Female,2022-04-20,BCN,WD,FT
0065J00000AwrWt,,Spain,Paid Deposit,Direct,False,Male,2022-04-19,MAD,DA,FT
0065J00000AwtK1,Technical Interview,Spain,Closed lost,,False,Male,2022-06-08,RMT,DA,PT
0065J00000AwuCp,,Spain,Paid Deposit,,False,Female,2022-04-18,MAD,WD,FT
0065J00000AwvtO,Personal Interview,Spain,Closed lost,,False,Male,2022-04-19,RMT,,PT
0065J00000Ax5CF,Personal Interview,Spain,Closed lost,Email,False,,2022-04-14,RMT,WD,FT
0065J00000Ax7hP,Personal Interview,Spain,Closed lost,Paid Search,False,Male,2022-06-17,BCN,WD,FT
0065J00000AxCY0,,Spain,Paid Deposit,,False,Male,2022-05-02,BCN,WD,FT
0065J00000AxE50,,Spain,Paid Deposit,Organic Search,False,Female,2022-05-03,RMT,UX,PT
0065J00000AxFDo,Student Agreement,Spain,Closed lost,Organic Search,False,Male,2022-06-17,BCN,WD,FT
0065J00000AxFW2,Technical Interview,Spain,Closed lost,Paid Search,False,Female,2022-05-26,RMT,WD,PT
0065J00000AxFXF,,Spain,Paid Deposit,Paid Search,False,Female,2022-07-18,BCN,UX,FT
0065J00000AxGq5,Technical Interview,Spain,Closed lost,Email,False,Male,2022-05-26,RMT,WD,PT
0065J00000AxHBr,Technical Interview,Spain,Closed lost,Organic Search,False,Female,2022-05-19,RMT,UX,PT
0065J00000AxHKe,Personal Interview,Spain,Closed lost,,False,,2022-04-29,MAD,DA,FT
0065J00000AxIGA,,Spain,ISA won on account,Other,False,Male,2022-06-17,BCN,DA,FT
0065J00000AxKc6,Personal Interview,Spain,Closed lost,Referral,False,,2022-05-26,RMT,WD,FT
0065J00000BHQ7X,Personal Interview,Spain,Closed lost,,False,,2022-08-01,RMT,,PT
0065J00000BHQfo,Technical Interview,Spain,Closed lost,Email,False,Female,2022-09-01,BCN,WD,FT
0065J00000BHRab,Re-applied,Spain,Closed lost,Direct,False,Male,2022-07-11,BCN,WD,FT
0065J00000BHRi6,Personal Interview,Spain,Closed lost,Direct,False,Prefer not to disclose,2022-07-13,BCN,WD,FT
0065J00000BHRpg,Re-applied,Spain,Closed lost,Organic Search,False,,2022-07-13,BCN,WD,FT
0065J00000BHSXO,Technical Interview,Spain,Closed lost,Organic Search,False,Female,2022-07-29,MAD,WD,FT
0065J00000BQm8r,Technical Interview,Spain,Closed lost,Direct,False,Male,2022-07-19,MAD,DA,FT
0065J00000BQoJI,,Spain,Paid Deposit,,False,Male,2022-05-20,BCN,DA,FT
0065J00000BQpPj,Personal Interview,Spain,Closed lost,Referral,False,,2022-05-10,BCN,DA,FT
0065J00000BQqV4,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-05-03,RMT,DA,FT
0065J00000BQqs8,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-07-13,RMT,,PT
0065J00000BQrLj,Technical Interview,Spain,Closed lost,Organic Search,False,Female,2022-07-19,BCN,UX,FT
0065J00000BQrdO,Student Agreement,Spain,Closed lost,Organic Search,False,Male,2022-05-18,BCN,WD,FT
0065J00000BQru5,,Spain,Paid Deposit,,False,Male,2022-06-02,RMT,DA,PT
0065J00000BQutK,Personal Interview,Spain,Closed lost,Social,False,,2022-05-26,RMT,UX,PT
0065J00000BQv8j,Student Agreement,Spain,Closed lost,Organic Search,False,Female,2022-05-12,BCN,UX,PT
0065J00000BQw5C,,Spain,Paid Deposit,Organic Search,False,Male,2022-06-09,BCN,UX,FT
0065J00000BQwue,,Spain,Paid Deposit,,False,Male,2022-05-18,RMT,DA,FT
0065J00000BQwx4,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-05-13,RMT,WD,FT
0065J00000BQyex,Personal Interview,Spain,Closed lost,,False,,2022-05-26,BCN,DA,FT
0065J00000BR0ic,,Spain,Paid Deposit,,False,Male,2022-05-20,BCN,DA,FT
0065J00000BR0mo,,Spain,Paid Deposit,Direct,False,Female,2022-05-16,BCN,WD,FT
0065J00000BR1Qy,Re-applied,Spain,Closed lost,Email,False,Male,2022-05-26,BCN,DA,FT
0065J00000BR2nQ,Personal Interview,United States,Closed lost,Organic Search,False,,2022-07-13,BCN,DA,FT
0065J00000BR3z6,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-06-08,BCN,WD,FT
0065J00000BR5Y7,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-05-26,RMT,UX,FT
0065J00000BR68P,Personal Interview,Spain,Closed lost,Paid Search,False,Female,2022-05-26,BCN,DA,FT
0065J00000BR6AL,,Spain,Paid Deposit,,False,Male,2022-05-24,BCN,UX,FT
0065J00000BR6k4,,Canada,Paid Deposit,,False,Male,2022-06-06,BCN,DA,FT
0065J00000BR7GZ,Personal Interview,Spain,Closed lost,Direct,False,,2022-07-13,MAD,DA,FT
0065J00000BR7xO,,United States,Paid Deposit,,True,Male,2022-06-17,BCN,DA,FT
0065J00000BR81G,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-05-26,BCN,WD,FT
0065J00000BRAJ7,Student Agreement,,Closed lost,,False,Female,2022-05-24,MAD,DA,FT
0065J00000BRBs8,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-06-01,MAD,DA,FT
0065J00000BRCE9,Personal Interview,Spain,Closed lost,Referral,False,,2022-10-12,RMT,WD,FT
0065J00000BRF8B,Student Agreement,Spain,Closed lost,,False,Female,2022-06-02,MAD,DA,FT
0065J00000BRGth,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-06-02,BCN,WD,FT
0065J00000BRHJu,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-06-01,MAD,DA,FT
0065J00000BRJtG,Personal Interview,Spain,Closed lost,Other,False,,2022-06-03,MAD,DA,PT
0065J00000BRLmM,Re-applied,Spain,Closed lost,,False,Male,2022-09-21,MAD,WD,PT
0065J00000BRMgy,Personal Interview,Spain,Closed lost,Organic Search,False,Male,2022-06-13,RMT,WD,FT
0065J00000BRMkq,Personal Interview,,Closed lost,,False,,2022-06-29,MAD,WD,FT
0065J00000BRN1c,Personal Interview,Germany,Closed lost,Organic Search,False,,2022-06-08,MAD,DA,PT
0065J00000BROXz,Personal Interview,Spain,Closed lost,Paid Search,False,Male,2022-08-03,RMT,WD,PT
0065J00000BROY9,,Spain,Paid Deposit,Organic Search,False,Female,2022-08-03,BCN,UX,PT
0065J00000BROZW,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-06-08,MAD,DA,FT
0065J00000BRPe7,,Spain,Paid Deposit,Email,True,Male,2022-07-26,RMT,,FT
0065J00000BRQGV,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-06-15,RMT,UX,FT
0065J00000BRQPN,Personal Interview,Spain,Closed lost,Referral,False,,2022-06-08,BCN,DA,PT
0065J00000BRQUr,Technical Interview,Spain,Closed lost,Email,False,Male,2022-08-05,MAD,DA,FT
0065J00000BRRhN,Technical Interview,Spain,Closed lost,Other,False,Female,2022-06-22,BCN,WD,FT
0065J00000BRSMq,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-07-13,MAD,WD,FT
0065J00000BRWUt,,Spain,Paid Deposit,Direct,False,Male,2022-06-30,RMT,WD,FT
0065J00000BRWz8,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-07-13,RMT,WD,PT
0065J00000BRXnX,,Romania,Paid Deposit,Organic Search,False,Female,2022-06-23,BCN,UX,FT
0065J00000BRYaj,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-07-11,MAD,UX,PT
0065J00000BRZS7,Personal Interview,Spain,Closed lost,Direct,False,Female,2022-10-05,RMT,UX,FT
0065J00000BRZUr,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-07-14,RMT,WD,FT
0065J00000BRaPj,Technical Interview,Italy,Closed lost,,False,Male,2022-06-29,BCN,WD,FT
0065J00000BRbrk,Re-applied,Spain,Closed lost,Organic Search,False,Female,2022-07-13,RMT,WD,FT
0065J00000BRdjT,Re-applied,Spain,Closed lost,Organic Search,False,Male,2022-07-13,BCN,DA,PT
0065J00000BReRz,Technical Interview,Spain,Closed lost,,False,Female,2022-06-16,BCN,DA,PT
0065J00000BRgdx,Technical Interview,Spain,Closed lost,Other,False,Female,2022-08-17,RMT,DA,PT
0065J00000BRgoW,Personal Interview,Spain,Closed lost,Other,False,,2022-06-21,RMT,DA,FT
0065J00000BRgr6,Personal Interview,Peru,Closed lost,Referral,False,,2022-08-02,BCN,DA,FT
0065J00000BRihN,Personal Interview,Spain,Closed lost,,False,,2022-08-04,RMT,UX,PT
0065J00000BRiub,,Spain,Paid Deposit,Paid Search,False,Female,2022-06-23,BCN,UX,FT
0065J00000BRj4v,Technical Interview,Spain,Closed lost,,False,Male,2022-07-07,RMT,,FT
0065J00000Blsl5,,Spain,Paid Deposit,Direct,False,Male,2022-08-05,MAD,WD,FT
0065J00000Blt1m,,Spain,Paid Deposit,Paid Search,False,Male,2022-09-01,RMT,UX,PT
0065J00000Blt47,,Spain,Paid Deposit,Organic Search,False,Female,2022-08-22,MAD,UX,FT
0065J00000BluSU,Personal Interview,Spain,Closed lost,Email,False,,2022-08-08,RMT,WD,PT
0065J00000BlviE,Student Agreement,Spain,Closed lost,Paid Search,False,Male,2022-08-26,MAD,WD,FT
0065J00000BlwgJ,Student Agreement,Spain,Closed lost,Organic Search,False,Female,2022-09-22,BCN,UX,FT
0065J00000BlwlV,,Spain,Paid Deposit,Paid Search,False,Female,2022-08-16,BCN,UX,FT
0065J00000Bm1AO,,Spain,Paid Deposit,Email,False,Male,2022-08-22,BCN,WD,FT
0065J00000Bm1lo,Student Agreement,Italy,Closed lost,,False,Male,2022-09-05,BCN,WD,FT
0065J00000Bm8T8,,Spain,Paid Deposit,,False,Male,2022-08-31,RMT,DA,FT
0065J00000BmAer,,Spain,Paid Deposit,,False,Female,2022-09-20,BCN,UX,PT
0065J00000BmAvd,,Spain,Paid Deposit,,False,Female,2022-09-19,BCN,UX,PT
0065J00000BmBpM,,Spain,Paid Deposit,Organic Search,True,Male,2022-09-15,MAD,UX,PT
0065J00000BmDPJ,,Spain,Paid Deposit,Organic Search,False,Male,2022-09-07,MAD,WD,PT
0065J00000BmDhS,Technical Interview,Spain,Closed lost,Direct,False,Male,2022-09-22,BCN,WD,PT
0065J00000BmET2,Re-applied,Spain,Closed lost,Organic Search,False,Female,2022-09-13,BCN,UX,PT
0065J00000BmETH,Technical Interview,Spain,Closed lost,,False,Female,2022-10-13,BCN,UX,PT
0065J00000BmEaI,,Paraguay,Paid Deposit,Organic Search,False,Female,2022-10-03,MAD,UX,PT
0065J00000BmHKs,,Spain,Paid Deposit,Organic Search,False,Female,2022-09-21,MAD,WD,PT
0065J00000BmHO7,Student Agreement,Gambia,Closed lost,Direct,False,Male,2022-11-04,BCN,WD,FT
0065J00000BmICV,,Spain,Paid Deposit,Social,False,Male,2022-09-09,MAD,WD,FT
0065J00000BmIK0,Technical Interview,Spain,Closed lost,,False,Male,2022-11-07,MAD,DA,FT
0065J00000BmIYl,Personal Interview,Morocco,Closed lost,,False,,2022-09-16,BCN,WD,FT
0065J00000BmK9T,,Spain,Paid Deposit,Other,False,Male,2022-09-20,BCN,WD,PT
0065J00000BmKHS,Student Agreement,Spain,Closed lost,,False,Male,2022-09-22,MAD,WD,FT
0065J00000BmOP1,Technical Interview,Spain,Closed lost,,False,Female,2022-09-22,RMT,UX,FT
0065J00000BmP45,,Spain,Paid Deposit,Direct,False,Male,2022-09-22,BCN,DA,PT
0065J00000BmQf1,,Spain,Paid Deposit,Paid Search,False,Male,2022-09-15,BCN,DA,FT
0065J00000BmSkS,,Spain,ISA won on account,Organic Search,True,Female,2022-09-29,MAD,WD,FT
0065J00000BmTHR,Student Agreement,Spain,Closed lost,Other,False,Male,2022-10-12,RMT,WD,PT
0065J00000BmaDs,Student Agreement,Spain,Closed lost,Paid Search,False,Male,2022-09-26,MAD,DA,FT
0065J00000BmbMR,Personal Interview,Spain,Closed lost,Other,False,Male,2022-10-12,RMT,DA,PT
0065J00000BmdZ4,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-10-17,RMT,DA,FT
0065J00000Bmdgj,,Spain,Paid Deposit,Direct,False,Male,2022-09-30,MAD,UX,FT
0065J00000BmgDQ,,Spain,Paid Deposit,Direct,False,Male,2022-09-28,RMT,,PT
0065J00000BmgMh,Technical Interview,Spain,Closed lost,,False,Male,2022-11-15,RMT,DA,FT
0065J00000Bmgjl,Personal Interview,Spain,Closed lost,Direct,False,,2022-09-28,RMT,,PT
0065J00000BmgzK,,Spain,Paid Deposit,Paid Search,False,Male,2022-09-30,MAD,WD,FT
0065J00000Bmhy3,,Chile,Paid Deposit,Direct,False,Female,2022-10-10,BCN,UX,PT
0065J00000BmiVC,,Spain,Paid Deposit,Paid Search,False,Male,2022-09-29,MAD,DA,FT
0065J00000Bmj1I,Personal Interview,Spain,Closed lost,Email,False,,2023-02-03,MAD,DA,FT
0065J00000Bmkup,Personal Interview,Spain,Closed lost,,False,Female,2022-10-03,BCN,UX,FT
0065J00000Bmljn,,Spain,Paid Deposit,Paid Search,True,Male,2022-10-10,MAD,DA,PT
0065J00000BmlqA,Technical Interview,Spain,Closed lost,,False,Male,2022-11-15,RMT,WD,PT
0065J00000Bmlt9,Technical Interview,Spain,Closed lost,Direct,False,Female,2022-12-20,RMT,DA,FT
0065J00000Bmmjj,Technical Interview,Spain,Closed lost,Referral,False,Male,2022-11-15,RMT,WD,PT
0065J00000BmnXZ,,Spain,Paid Deposit,Organic Search,False,Male,2022-10-12,BCN,WD,FT
0065J00000Bmnnm,,Spain,Paid Deposit,Paid Search,True,Male,2022-10-10,MAD,DA,FT
0065J00000BmnvR,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-12-16,MAD,UX,PT
0065J00000Bmrxv,,Spain,Paid Deposit,Email,False,Male,2022-10-13,MAD,UX,PT
0065J00000Bms1x,,Spain,Paid Deposit,Organic Search,False,Male,2022-10-13,RMT,WD,PT
0065J00000Bms6Y,Student Agreement,Spain,Closed lost,Organic Search,False,Male,2023-01-26,RMT,DA,PT
0065J00000BmuRi,,Portugal,Paid Deposit,Organic Search,True,Female,2022-10-13,BCN,WD,FT
0065J00000BmuYy,,Spain,Paid Deposit,,False,Male,2022-10-20,RMT,WD,PT
0065J00000Bmvs1,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-10-17,MAD,WD,PT
0065J00000Bmwtt,,Spain,ISA won on account,Direct,False,Male,2022-10-18,BCN,DA,FT
0065J00000BmwuX,Personal Interview,Spain,Closed lost,Other,False,,2022-10-17,RMT,,FT
0065J00000BmxCv,Technical Interview,Spain,Closed lost,Paid Search,False,Female,2022-11-15,BCN,WD,FT
0065J00000BmxNA,Technical Interview,Spain,Closed lost,Email,False,Female,2022-12-20,RMT,WD,PT
0065J00000BmxOr,Technical Interview,Spain,Closed lost,Email,False,Female,2022-12-20,RMT,WD,FT
0065J00000BtOHq,Personal Interview,United Kingdom,Closed lost,Organic Search,False,,2022-07-28,MAD,DA,FT
0065J00000BtOMH,Technical Interview,Spain,Closed lost,,False,Female,2022-08-11,RMT,UX,PT
0065J00000CA2sM,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-09-22,BCN,WD,FT
0065J00000CA49i,,Spain,Paid Deposit,Organic Search,False,Male,2022-08-22,RMT,WD,PT
0065J00000CAENf,Personal Interview,Spain,Closed lost,Paid Search,False,Female,2022-08-01,BCN,UX,PT
0065J00000CAFYt,Personal Interview,France,Closed lost,Paid Search,False,,2022-07-15,BCN,WD,FT
0065J00000CAFdU,,Spain,Paid Deposit,Organic Search,False,Male,2022-07-18,BCN,WD,FT
0065J00000CAFuL,Personal Interview,Spain,Closed lost,Paid Search,False,Male,2022-07-14,BCN,WD,FT
0065J00000CbPM8,,Spain,Paid Deposit,,False,Male,2022-10-23,RMT,WD,FT
0065J00000CbQny,Re-applied,Spain,Closed lost,,False,,2022-11-23,MAD,WD,PT
0065J00000CbRal,Technical Interview,Spain,Closed lost,Social,False,Female,2022-12-20,RMT,UX,PT
0065J00000CbTuO,Personal Interview,Spain,Closed lost,,False,Male,2023-01-03,MAD,DA,PT
0065J00000CbWQb,,Germany,Paid Deposit,Organic Search,False,Male,2022-11-08,BCN,DA,FT
0065J00000CbWbZ,Personal Interview,Spain,Closed lost,Other,False,,2022-10-27,RMT,DA,PT
0065J00000CbWhN,,Spain,Paid Deposit,Direct,False,Male,2022-11-06,MAD,WD,FT
0065J00000CbWww,,Spain,Paid Deposit,,False,Male,2022-11-14,BCN,DA,PT
0065J00000CbZtg,,Spain,Paid Deposit,Paid Search,False,Male,2022-11-21,BCN,DA,PT
0065J00000CbcD9,Student Agreement,Spain,Closed lost,Paid Search,False,Male,2022-12-15,BCN,WD,PT
0065J00000CbcFy,,Spain,ISA won on account,Direct,False,Male,2022-11-17,BCN,UX,FT
0065J00000Cbebu,Personal Interview,Spain,Closed lost,Social,False,,2022-11-03,RMT,WD,PT
0065J00000CbehO,,Spain,Paid Deposit,,False,Female,2022-11-22,BCN,UX,FT
0065J00000Cbei7,Technical Interview,Spain,Closed lost,Paid Search,False,Male,2022-12-20,MAD,WD,FT
0065J00000CbnOB,Student Agreement,Spain,Closed lost,,False,Male,2023-01-05,BCN,UX,FT
0065J00000CboOC,Personal Interview,Spain,Closed lost,Email,False,,2022-12-20,BCN,WD,FT
0065J00000CboRu,Re-applied,Spain,Closed lost,Organic Search,False,Male,2022-11-23,BCN,DA,PT
0065J00000CboTq,,Spain,Paid Deposit,Paid Search,False,Male,2022-11-15,BCN,WD,FT
0065J00000CbomJ,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-11-25,MAD,WD,PT
0065J00000CbqEi,Personal Interview,Spain,Closed lost,Organic Search,False,,2022-12-05,MAD,UX,PT
0065J00000CbqFg,,Spain,Paid Deposit,,False,Male,2022-11-28,RMT,DA,FT
0065J00000CbqQy,Technical Interview,Peru,Closed lost,Organic Search,False,Male,2022-12-20,MAD,UX,FT
0065J00000CbqS1,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-11-15,MAD,UX,FT
0065J00000CbqWS,,Spain,Paid Deposit,Organic Search,False,Male,2022-12-02,BCN,DA,FT
0065J00000Cbqg3,Technical Interview,Spain,Closed lost,,False,Male,2022-12-20,RMT,WD,FT
0065J00000Cbr0h,,Spain,Paid Deposit,Organic Search,False,Male,2022-12-22,MAD,DA,FT
0065J00000CbsCU,Re-applied,India,Closed lost,,False,Female,2022-11-23,BCN,DA,FT
0065J00000Cbsbc,Personal Interview,Spain,Closed lost,Referral,False,,2022-12-20,MAD,DA,FT
0065J00000CbvUe,Student Agreement,Spain,Closed lost,Direct,False,Male,2022-12-15,BCN,UX,PT
0065J00000Cbxhk,,Spain,Paid Deposit,Organic Search,False,Male,2022-11-24,MAD,WD,FT
0065J00000Cbykf,Student Agreement,Spain,Closed lost,Paid Search,False,Male,2022-12-15,MAD,DA,FT
0065J00000Cc0r0,,Spain,Paid Deposit,Paid Search,False,Male,2022-11-23,MAD,DA,FT
0065J00000Cc0rs,Personal Interview,Spain,Closed lost,Paid Search,False,,2022-11-21,MAD,UX,FT
